docnumber;period;title;genre;author;title2;year;variety;left;kwic;right;pos_base;lemma_base;construction;cent;form_base
doc#135;1376-1532;2_POES_ARIOSTO_ORLANDO FURIOSO;POESIA;Ludovico Ariosto;Orlando furioso;1532;tosco-emiliano;e lancie arrecar , corazze e scudi , onde armar si potessero i mercanti e i galeotti ch ' eran;mezzo nudi;". Altri dormiro , et altri stêr vegghianti , compartendo tra lor gli ozii e gli studi ; spesso guardando";adj;nudo;mezzo;1500;nudi
doc#135;1376-1532;2_POES_ARIOSTO_ORLANDO FURIOSO;POESIA;Ludovico Ariosto;Orlando furioso;1532;tosco-emiliano;"notte andò quel senza ritegno , tanto che giunse ai liti provenzali ; e trovò in Arli il suo re";mezzo oppresso;, che ' l campo avea di Carlo un miglio appresso . 37 Sentendo il re Agramante a che periglio;adj;oppresso;mezzo;1500;oppresso
doc#135;1376-1532;2_POES_ARIOSTO_ORLANDO FURIOSO;POESIA;Ludovico Ariosto;Orlando furioso;1532;tosco-emiliano;granchio suole . Era ne l ' ora che le chiome gialle la bella Aurora avea spiegate al Sole ,;mezzo scoperto;ancora e mezzo ascoso , non senza sdegno di Titon geloso . 33 Fattosi appresso al nudo scoglio , quanto;adj;scoperto;mezzo;1500;scoperto
doc#135;1376-1532;2_POES_ARIOSTO_ORLANDO FURIOSO;POESIA;Ludovico Ariosto;Orlando furioso;1532;tosco-emiliano;in aria al suo destrier lontano . Rimase il terzo sottosopra volto , ne l ' acqua e nel pantan;mezzo sepolto;. 77 Tosto ch ' ella ai tre colpi tutti gli ebbe fatto andar coi piedi alti e i capi;adj;sepolto;mezzo;1500;sepolto
doc#194;1376-1532;2_PROSA_MACHIAVELLI_IL PRINCIPE;PROSA;Niccolò Machiavelli;Il principe;1532;toscano;", si vidde : che la Romagna lo aspettò più d ' uno mese ; in Roma , ancora che";mezzo vivo;, stette sicuro , e , benché Baglioni Vitelli e Orsini venissino in Roma , non ebbono séguito contro di;adj;vivo;mezzo;1500;vivo
doc#135;1376-1532;2_POES_ARIOSTO_ORLANDO FURIOSO;POESIA;Ludovico Ariosto;Orlando furioso;1532;tosco-emiliano;Parlando tuttavolta la donzella teneva la visiera alta dal viso . Mirando Ferraù la faccia bella , si sente rimaner;mezzo conquiso;", e taciturno dentro a sé favella : - Questo un angel mi par del paradiso ; e ancor che";adj;conquiso;mezzo;1500;conquiso
doc#135;1376-1532;2_POES_ARIOSTO_ORLANDO FURIOSO;POESIA;Ludovico Ariosto;Orlando furioso;1532;tosco-emiliano;"' asta , onde a gittar di nuovo l ' abbia ; ma le pensa dal busto dipartire il capo";mezzo fitto;ne la sabbia : getta da sé la lancia d ' oro , e prende la spada , e del;adj;fitto;mezzo;1500;fitto
doc#135;1376-1532;2_POES_ARIOSTO_ORLANDO FURIOSO;POESIA;Ludovico Ariosto;Orlando furioso;1532;tosco-emiliano;rumor che si sentì nel mare . 100 Ecco apparir lo smisurato mostro mezzo ascoso ne l ' onda e;mezzo sorto;. Come sospinto suol da borea o d ' ostro venir lungo navilio a pigliar porto , così ne viene;adj;sorto;mezzo;1500;sorto
doc#135;1376-1532;2_POES_ARIOSTO_ORLANDO FURIOSO;POESIA;Ludovico Ariosto;Orlando furioso;1532;tosco-emiliano;ha sempre cura di costei , sappiendo ch ' esser de ' progenitrice d ' uomini invitti , anzi di;semidei;"; ciascun dì vuol saper che fa , che dice , e getta ciascun dì sorte per lei . Di";noun;dio;semi-;1500;dei
doc#135;1376-1532;2_POES_ARIOSTO_ORLANDO FURIOSO;POESIA;Ludovico Ariosto;Orlando furioso;1532;tosco-emiliano;bei ragionamenti , spesso le repetea ch ' uscir di lei e di Ruggier doveano gli eccellenti principi e gloriosi;semidei;. Come a Melissa fossino presenti tutti i secreti degli eterni dèi , tutte le cose ella sapea predire ,;noun;dio;semi-;1500;dei
doc#320;1533-1691;3_TEATRO_ARETINO_CORTIGIANA;TEATRO;Pietro Aretino;La cortigiana;1534;;perché ha forse dieci spiriti in corpo che parlano d ' ogni linguaggio , e anche il povero uomo è;mezzo aduggiato;. SCENA DICIOTTESIMA Sagrestano , Rosso e Pescatore . SAGRESTANO Verrà qua . Come ho ditto vinte parole a questo;adj;aduggiato;mezzo;1500;aduggiato
doc#320;1533-1691;3_TEATRO_ARETINO_CORTIGIANA;TEATRO;Pietro Aretino;La cortigiana;1534;;"nome a Roma , m ' ha costo questa leggenda ; e bon per il mio padrone ch ' è";mezzo dottore;", ché mai mai mai intenderebbe il favellare di questa terra ; ma s ' io sapessi leggere bene ,";noun;dottore;mezzo;1500;dottore
doc#320;1533-1691;3_TEATRO_ARETINO_CORTIGIANA;TEATRO;Pietro Aretino;La cortigiana;1534;;' acqua e il fuoco , e quando pure pure t ' è fatto carezze , te si concede un;mezzo famiglio;. Or pensa come è possibile ch ' un mezzo uomo basti a un intero ! Quanto c ' è;noun;famiglio;mezzo;1500;famiglio
doc#320;1533-1691;3_TEATRO_ARETINO_CORTIGIANA;TEATRO;Pietro Aretino;La cortigiana;1534;;' è fatto carezze , te si concede un mezzo famiglio . Or pensa come è possibile ch ' un;mezzo uomo;basti a un intero ! Quanto c ' è di buono è che se tu t ' ammali , ancor;noun;uomo;mezzo;1500;uomo
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;notte e non dalla chiarezza del fuoco : e quelle che si trovano dai lati , sieno mezze scure e;mezze rosseggianti;: e quelle che si possono vedere dopo i termini delle fiamme , saranno tutte illuminate di rosseggiante lume in;adj;rosseggiante;mezzo;1500;rosseggianti
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;' oscurità della notte e non dalla chiarezza del fuoco : e quelle che si trovano dai lati , sieno;mezze scure;e mezze rosseggianti : e quelle che si possono vedere dopo i termini delle fiamme , saranno tutte illuminate di;adj;scuro;mezzo;1500;scure
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;88 . Dove si debbono ritrarre i paesi . I paesi si debbon ritrarre in modo che gli alberi sieno;mezzi illuminati;", e mezzi ombrati ; ma meglio è farli quando il sole è occupato da nuvoli , ché allora gli";adj;illuminato;mezzo;1500;illuminati
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;l ' oriente e l ' occidente mostreranno all ' occhio le sue ombre . Seguita che un paese è;mezzo chiaro;e mezzo scuro . 755 . Ricordo al pittore . Adunque tu , o pittore , quando figuri i tuoi;adj;chiaro;mezzo;1500;chiaro
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;dall ' occhio c altro che l ' ombra e dal medesimo occhio c si vede l ' albero b;mezzo illuminato;e ombrato . 859 . Ricordo delle piante al pittore . Ricordati , o pittore , che tanto;adj;illuminato;mezzo;1500;illuminato
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;mezzo di una città , esso occhio vedrà la parte meridionale di essa città aver i tetti mezzo ombrosi e;mezzo luminosi;", e cosí la settentrionale ; la orientale sarà tutta ombrosa , e la occidentale sarà tutta luminosa . 778";adj;luminoso;mezzo;1500;luminosi
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;albero non fosse stato rimondo l ' anno innanzi . E gli alberi meridionali e settentrionali saranno mezzo ombrosi e;mezzo luminosi;, e più o meno ombrosi o luminosi , secondoché saranno più o meno orientali od occidentali . L ';adj;luminoso;mezzo;1500;luminosi
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;io ho il sole a mezzogiorno , e ritraggo il monte a ponente , il quale è mezzo ombroso e;mezzo luminoso;"; ma qui io voglio imitare il luminoso : io torrò un poco di carta vestita di quel colore che";adj;luminoso;mezzo;1500;luminoso
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;: l ' occhio ed il corpo opaco interposto infra le tenebre ed il lume sarà veduto mezzo ombroso e;mezzo luminoso;. 881 . Delle ombre e trasparenze delle foglie . Le foglie delle piante per essere trasparenti non mandano integrali;adj;luminoso;mezzo;1500;luminoso
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;c trasparente . La foglia di superficie concava veduta dal rovescio di sotto in su , alcuna volta si mostrerà;mezzo ombrosa;"e mezzo trasparente ; come : po sia la foglia ed il lume m e l ' occhio n ,";adj;ombroso;mezzo;1500;ombrosa
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;Quando il sole è all ' oriente , gli alberi a te orientali hanno grandi ombre , ed i meridionali;mezzo ombrosi;", e gli occidentali tutti illuminati ; ma questi tre aspetti non bastano , perché sta meglio a dire tutto";adj;ombroso;mezzo;1500;ombrosi
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;se l ' albero non fosse stato rimondo l ' anno innanzi . E gli alberi meridionali e settentrionali saranno;mezzo ombrosi;e mezzo luminosi , e più o meno ombrosi o luminosi , secondoché saranno più o meno orientali od occidentali;adj;ombroso;mezzo;1500;ombrosi
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;sta sopra il mezzo di una città , esso occhio vedrà la parte meridionale di essa città aver i tetti;mezzo ombrosi;"e mezzo luminosi , e cosí la settentrionale ; la orientale sarà tutta ombrosa , e la occidentale sarà tutta";adj;ombroso;mezzo;1500;ombrosi
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;a dire : io ho il sole a mezzogiorno , e ritraggo il monte a ponente , il quale è;mezzo ombroso;"e mezzo luminoso ; ma qui io voglio imitare il luminoso : io torrò un poco di carta vestita di";adj;ombroso;mezzo;1500;ombroso
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;per la sesta : l ' occhio ed il corpo opaco interposto infra le tenebre ed il lume sarà veduto;mezzo ombroso;e mezzo luminoso . 881 . Delle ombre e trasparenze delle foglie . Le foglie delle piante per essere trasparenti;adj;ombroso;mezzo;1500;ombroso
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;"; e tal proporzione sarà da oscurità a oscurità di essi colori , qual sarà da quantità a quantità del";mezzo oscuro;che di sé li tinge . 776 . Dell ' occhio che vede le cose in luogo chiaro . Nell;adj;oscuro;mezzo;1500;oscuro
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;"d ' essa luce , che rimane incomprensibile ; ed avendo da passare dalla superficie all ' impressiva per un";mezzo oscuro;, cioè il nervo vuoto , che pare oscuro , quella specie , non essendo di color potente , si;adj;oscuro;mezzo;1500;oscuro
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;e l ' occidente mostreranno all ' occhio le sue ombre . Seguita che un paese è mezzo chiaro e;mezzo scuro;. 755 . Ricordo al pittore . Adunque tu , o pittore , quando figuri i tuoi paesi o campagne;adj;scuro;mezzo;1500;scuro
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;La foglia di superficie concava veduta dal rovescio di sotto in su , alcuna volta si mostrerà mezzo ombrosa e;mezzo trasparente;"; come : po sia la foglia ed il lume m e l ' occhio n , il quale vedrà";adj;trasparento;mezzo;1500;trasparente
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;debbono ritrarre i paesi . I paesi si debbon ritrarre in modo che gli alberi sieno mezzi illuminati , e;mezzi ombrati;"; ma meglio è farli quando il sole è occupato da nuvoli , ché allora gli alberi s ' illuminano";adj;ombrato;mezzo;1500;ombrati
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;"' altra di dietro ; e questo si prova non essere altrimenti , perché se tu fai una figura in";mezzo rilievo;veduta dinanzi , tu non dirai mai avere fatto più opera in dimostrazione , che si faccia il pittore in;noun;rilievo;mezzo;1500;rilievo
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;c altro che l ' ombra e dal medesimo occhio c si vede l ' albero b mezzo illuminato e;ombrato;. 859 . Ricordo delle piante al pittore . Ricordati , o pittore , che tanto sono varie le oscurità;adj;ombra;mezzo;1500;ombrato
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;rilievi . 153 . Della riverberazione . Le riverberazioni son causate da corpi di chiara qualità , di piana e;semidensa;superficie , i quali , percossi dal lume , quello , a similitudine del balzo della palla , ripercuotono nel;adj;denso;semi-;1500;densa
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;è partorita dall ' esperienza , e quella esser scientifica che nasce e finisce nella mente , e quella essere;semimeccanica;che nasce dalla scienza e finisce nella operazione manuale . Ma a me pare che quelle scienze sieno vane e;adj;meccanico;semi-;1500;meccanica
doc#203;1376-1532;2_SCIENT_DA VINCI_TRATTATO DELLA PITTURA;SCIENTIFICI;Leonardo da Vinci;Trattato della pittura;1540;toscano;armonica , la quale contenta tanto il senso dell ' udito , che gli uditori restano con stupente ammirazione quasi;semivivi;. Ma molto più faranno le proporzionali bellezze di un angelico viso posto in pittura , dalla quale proporzionalità ne;adj;vivo;semi-;1500;vivi
doc#321;1533-1691;3_TEATRO_ARETINO_TALANTA;TEATRO;Pietro Aretino;La Talanta;1542;;, & è il più bel tempio che mai si facesse . M.V . Come si chiama quello che cosi;mezzo rovinato;per tutto il mondo ? Pon . Il Coliseo , e non lo stimano manco i moderni , che se;adj;rovinato;mezzo;1500;rovinato
doc#321;1533-1691;3_TEATRO_ARETINO_TALANTA;TEATRO;Pietro Aretino;La Talanta;1542;;, le sonavano senza mia saputa . Orf . Hor su andate . Tal . Adio . Orf . Una;mezza parolina;. Tal . Dilla pur intiera . Orf . Non voglio altro . Tal . Che bella medaglia . Orf;noun;parolina;mezzo;1500;parolina
doc#240;1533-1691;3_ESP_ARETINO_LETTERE SULL'ARTE;ESPOSITIVI;Pietro Aretino;Lettere sull'arte;1542;;fregi , e perché la laude , che si debbe loro , si conviene similmente agli scudi interi e le;mezze spade;che al braccio e al fianco porta la schiera dei saulini commilitoni . E quel che più mi aggrada di;noun;spada;mezzo;1500;spade
doc#295;1533-1691;3_PROSA_ARETINO_LETTERE SULL'ARTE;PROSA;Pietro Aretino;Lettere sull'arte;1542;;fregi , e perché la laude , che si debbe loro , si conviene similmente agli scudi interi e le;mezze spade;che al braccio e al fianco porta la schiera dei saulini commilitoni . E quel che più mi aggrada di;noun;spada;mezzo;1500;spade
doc#295;1533-1691;3_PROSA_ARETINO_LETTERE SULL'ARTE;PROSA;Pietro Aretino;Lettere sull'arte;1542;;quella libertà di natura concessami da le stelle . Perché sendo io tenuto di molto obligo con una schiera di;mezzi iddii;, non sapeva a chi mi intitolare la istoria che io vi intitolo . S ' io la dedicava al;noun;dio;mezzo;1500;iddii
doc#240;1533-1691;3_ESP_ARETINO_LETTERE SULL'ARTE;ESPOSITIVI;Pietro Aretino;Lettere sull'arte;1542;;quella libertà di natura concessami da le stelle . Perché sendo io tenuto di molto obligo con una schiera di;mezzi iddii;, non sapeva a chi mi intitolare la istoria che io vi intitolo . S ' io la dedicava al;noun;dio;mezzo;1500;iddii
doc#295;1533-1691;3_PROSA_ARETINO_LETTERE SULL'ARTE;PROSA;Pietro Aretino;Lettere sull'arte;1542;;di giugno 1538 . LXXVI A MESSER SIMONE BIANCO A me , che non cambiarei il fatto mio con un;mezzo duca;, è venuto mille volte fantasia d ' esser voi , non tanto per conoscervi da ben persona , buono;noun;duca;mezzo;1500;duca
doc#240;1533-1691;3_ESP_ARETINO_LETTERE SULL'ARTE;ESPOSITIVI;Pietro Aretino;Lettere sull'arte;1542;;di giugno 1538 . LXXVI A MESSER SIMONE BIANCO A me , che non cambiarei il fatto mio con un;mezzo duca;, è venuto mille volte fantasia d ' esser voi , non tanto per conoscervi da ben persona , buono;noun;duca;mezzo;1500;duca
doc#295;1533-1691;3_PROSA_ARETINO_LETTERE SULL'ARTE;PROSA;Pietro Aretino;Lettere sull'arte;1542;;salgo le sue scale , sento il venerabile giovane che dice a un certo squassapennacchi in abito d ' un;mezzo milite;": "" I nostri son passati e hanno mal menati gli spagnuoli "" . Onde io me gli rivoltai con";noun;milite;mezzo;1500;milite
doc#240;1533-1691;3_ESP_ARETINO_LETTERE SULL'ARTE;ESPOSITIVI;Pietro Aretino;Lettere sull'arte;1542;;salgo le sue scale , sento il venerabile giovane che dice a un certo squassapennacchi in abito d ' un;mezzo milite;": "" I nostri son passati e hanno mal menati gli spagnuoli "" . Onde io me gli rivoltai con";noun;milite;mezzo;1500;milite
doc#240;1533-1691;3_ESP_ARETINO_LETTERE SULL'ARTE;ESPOSITIVI;Pietro Aretino;Lettere sull'arte;1542;;? L ' hai per me detto . S ' è così , chi simigliano gli amanti , In grado;semivivo;? - Color che sognan l ' allegrezza e i pianti . - Ver è . Perché chi dorme è;adj;vivo;semi-;1500;vivo
doc#295;1533-1691;3_PROSA_ARETINO_LETTERE SULL'ARTE;PROSA;Pietro Aretino;Lettere sull'arte;1542;;? L ' hai per me detto . S ' è così , chi simigliano gli amanti , In grado;semivivo;? - Color che sognan l ' allegrezza e i pianti . - Ver è . Perché chi dorme è;adj;vivo;semi-;1500;vivo
doc#240;1533-1691;3_ESP_ARETINO_LETTERE SULL'ARTE;ESPOSITIVI;Pietro Aretino;Lettere sull'arte;1542;;mi potendo ritrovar doman da sera a cenar con la caterva di cotante persone magnifiche : non è coro di;semidei;che aguagli quel che fanno con la loro presenzia cotesti cavalieri . Chi vede così fatta compagnia , scorge quanto;noun;dio;semi-;1500;dei
doc#240;1533-1691;3_ESP_ARETINO_LETTERE SULL'ARTE;ESPOSITIVI;Pietro Aretino;Lettere sull'arte;1542;;di questa una sola , che usandola esso , gli imperadori e i re , anzi gli eroi e i;semidei;"potrebbono con ragione imitarlo ; che altro è che il doversi lui da noi agguagliare a loro "" . E";noun;dio;semi-;1500;dei
doc#240;1533-1691;3_ESP_ARETINO_LETTERE SULL'ARTE;ESPOSITIVI;Pietro Aretino;Lettere sull'arte;1542;;pur avete compreso più volte . Di aprile , in Vinezia , 1549 . DVII AL SIRE DI BOEMIA Due;semidei;ha conlocati nei regni de la terra in sua vece Iddio : Ferdinando e Carlo , e altre tante lampe;noun;dio;semi-;1500;dei
doc#295;1533-1691;3_PROSA_ARETINO_LETTERE SULL'ARTE;PROSA;Pietro Aretino;Lettere sull'arte;1542;;mi potendo ritrovar doman da sera a cenar con la caterva di cotante persone magnifiche : non è coro di;semidei;che aguagli quel che fanno con la loro presenzia cotesti cavalieri . Chi vede così fatta compagnia , scorge quanto;noun;dio;semi-;1500;dei
